gene,log2FC,pvalue,padj,mean_tumor,mean_normal,baseMean,regulation
GENE_02972,-0.016555442945715093,0.7593199465595458,0.991262985535964,5.567016435686435,5.58357187863215,5.575294157159293,NS
GENE_02973,-0.0258423205711642,0.6093534220016853,0.9906007871464777,5.571123819147396,5.59696613971856,5.584044979432978,NS
GENE_02974,-0.029775895005352382,0.5212226086139489,0.9906007871464777,5.545747232278133,5.5755231272834855,5.560635179780809,NS
GENE_02975,0.052588741298666086,0.2896554199841637,0.9869593401372023,5.557790234993672,5.505201493695006,5.53149586434434,NS
GENE_02976,0.05834873503874061,0.2768276004799665,0.9869593401372023,5.567245186055948,5.508896451017208,5.538070818536578,NS
GENE_02977,0.029796058512652657,0.5331740742245858,0.9906007871464777,5.577444505285003,5.54764844677235,5.562546476028677,NS
GENE_02978,0.04510594450133709,0.3621901307376151,0.9869593401372023,5.551985321084095,5.5068793765827575,5.529432348833426,NS
GENE_02979,-0.022032502716221813,0.6824595982123727,0.9906007871464777,5.531627190826537,5.553659693542759,5.542643442184648,NS
GENE_02980,-0.0471120756184682,0.3140173387647167,0.9869593401372023,5.533729739239545,5.5808418148580134,5.557285777048779,NS
GENE_02981,0.14258727852453568,0.003949650706294645,0.3551844160336911,5.5849069771716975,5.442319698647162,5.51361333790943,NS
GENE_02982,-0.0120008013429862,0.825728615842353,0.9921732246245829,5.539476948658788,5.551477750001774,5.54547734933028,NS
GENE_02983,0.011939304195276002,0.8283134118795126,0.9921732246245829,5.553525760175587,5.541586455980311,5.5475561080779485,NS
GENE_02984,-0.005139659993049328,0.938817657292938,0.9966964949790842,5.553108035484887,5.558247695477936,5.555677865481412,NS
GENE_02985,0.00303322189505284,0.9521841619097251,0.9990250725366913,5.573116413221178,5.570083191326125,5.571599802273651,NS
GENE_02986,-0.12147801905159472,0.017754787536111157,0.7661285499421239,5.551102215150353,5.672580234201948,5.61184122467615,NS
GENE_02987,0.009407118093496258,0.8487159864561579,0.9921732246245829,5.557552377686377,5.54814525959288,5.552848818639628,NS
GENE_02988,0.07330432839562206,0.17762668205538065,0.969805762381504,5.5912167542970455,5.517912425901423,5.554564590099234,NS
GENE_02989,-0.08738002481335094,0.09216602076716163,0.9457290229474435,5.517876686093752,5.605256710907103,5.561566698500427,NS
GENE_02990,0.022390555971798065,0.678454205601509,0.9906007871464777,5.573963258130228,5.55157270215843,5.562767980144329,NS
GENE_02991,0.07618283911653201,0.126882551876273,0.9604794630325862,5.560788507872213,5.484605668755681,5.522697088313947,NS
GENE_02992,-0.11715952858489942,0.02415560734337385,0.805186911445795,5.509627426465425,5.626786955050324,5.5682071907578745,NS
GENE_02993,-0.06665712229377263,0.1925461768512489,0.977096629413391,5.579059904962692,5.645717027256465,5.612388466109579,NS
GENE_02994,0.024017628678260294,0.6085990401378675,0.9906007871464777,5.548034239305626,5.524016610627366,5.536025424966496,NS
GENE_02995,-0.07637059714167371,0.11730523172975961,0.9530430252008375,5.559723754174419,5.636094351316093,5.597909052745256,NS
GENE_02996,-0.03720782469287176,0.5532907385140925,0.9906007871464777,5.568197008445182,5.605404833138054,5.586800920791617,NS
GENE_02997,0.01652650663841193,0.7635414242508582,0.991262985535964,5.593526078945791,5.576999572307379,5.585262825626585,NS
GENE_02998,0.022299981986175332,0.6331848367682792,0.9906007871464777,5.53602666956399,5.513726687577814,5.524876678570902,NS
GENE_02999,0.08258457153259258,0.11306365716441134,0.9530430252008375,5.576536784568979,5.493952213036386,5.535244498802682,NS
GENE_03000,-0.030613563578347325,0.5207112875933154,0.9906007871464777,5.559165029624247,5.5897785932025945,5.574471811413421,NS
GENE_03001,-0.014244019999674506,0.7874886074925429,0.9921732246245829,5.569954646290206,5.584198666289881,5.577076656290044,NS
GENE_03002,-0.05243130176012567,0.36315215399857165,0.9869593401372023,5.5252012976328215,5.577632599392947,5.551416948512884,NS
GENE_03003,-0.0436372194391792,0.30424200065474816,0.9869593401372023,5.555643105260812,5.599280324699992,5.5774617149804016,NS
GENE_03004,-0.034676674948355135,0.5563455380050927,0.9906007871464777,5.545882429299005,5.58055910424736,5.563220766773183,NS
GENE_03005,-0.094969992356849,0.10920323588223567,0.9529183266789675,5.5300560794150195,5.6250260717718685,5.5775410755934445,NS
GENE_03006,-0.034607352309010686,0.4742795398611146,0.9869593401372023,5.545472087090329,5.58007943939934,5.562775763244835,NS
GENE_03007,0.059882627947010825,0.28555857653615835,0.9869593401372023,5.5798784062516145,5.519995778304604,5.549937092278109,NS
GENE_03008,0.0373633503097448,0.5196912216936658,0.9906007871464777,5.570747589055751,5.533384238746006,5.552065913900878,NS
GENE_03009,-0.018081307301200056,0.7314327581094723,0.9906007871464777,5.55990797004902,5.57798927735022,5.56894862369962,NS
GENE_03010,-0.055083791834616314,0.2692158573458292,0.9869593401372023,5.544584824088643,5.599668615923259,5.572126720005951,NS
GENE_03011,0.020106711727907012,0.670908133312214,0.9906007871464777,5.583756999674248,5.563650287946341,5.573703643810295,NS
GENE_03012,-0.002024985537977919,0.9675227823437128,0.9997733431489237,5.565606399997365,5.567631385535343,5.566618892766353,NS
GENE_03013,-0.04614889591864024,0.4346741727444226,0.9869593401372023,5.5414637488516885,5.587612644770329,5.564538196811009,NS
GENE_03014,-0.0387532258517993,0.42222944416889463,0.9869593401372023,5.540442635549044,5.5791958614008434,5.559819248474944,NS
GENE_03015,-0.0949922256414455,0.06560819373191246,0.9071929443018869,5.545829416937609,5.640821642579055,5.5933255297583315,NS
GENE_03016,0.03881056208246836,0.5030763177262857,0.9906007871464777,5.557690956583937,5.518880394501469,5.538285675542703,NS
GENE_03017,0.002718725268256783,0.9616734683096667,0.9997733431489237,5.552320884945747,5.54960215967749,5.550961522311619,NS
GENE_03018,0.012267188577438581,0.8156305934208672,0.9921732246245829,5.576147354056233,5.563880165478794,5.570013759767514,NS
GENE_03019,0.11846877220588148,0.0380738798714454,0.8721583348646612,5.562275920606582,5.4438071484007,5.503041534503641,NS
GENE_03020,-0.11627110334926893,0.028068310797865356,0.8255385528783928,5.5462781850762335,5.662549288425502,5.6044137367508675,NS
GENE_03021,0.016982471288917722,0.7743232826004126,0.991262985535964,5.5507747726736945,5.533792301384777,5.542283537029236,NS
GENE_03022,-0.032306342010848255,0.43339164467556407,0.9869593401372023,5.535797145863871,5.568103487874719,5.551950316869295,NS
GENE_03023,0.0029557594146822908,0.9545520654561884,0.9991581759476448,5.549346809895625,5.546391050480943,5.547868930188284,NS
GENE_03024,-0.01178829090437361,0.8080731377446563,0.9921732246245829,5.556919279696329,5.5687075706007025,5.562813425148516,NS
GENE_03025,0.007496849419602825,0.8955955267175494,0.994294140420419,5.562345272947587,5.554848423527984,5.558596848237785,NS
GENE_03026,-0.005719047686824297,0.9067793776631852,0.994294140420419,5.547355836771093,5.553074884457917,5.550215360614505,NS
GENE_03027,-0.045961100115161635,0.36742639966572216,0.9869593401372023,5.556305061929017,5.602266162044178,5.579285611986597,NS
GENE_03028,0.03166382415851032,0.5553661626778512,0.9906007871464777,5.562213382408306,5.530549558249795,5.546381470329051,NS
GENE_03029,-0.03248102263795172,0.5769767415331609,0.9906007871464777,5.580357745090925,5.612838767728877,5.5965982564099015,NS
GENE_03030,-0.06700571679379674,0.13844828134341083,0.969805762381504,5.567453230802478,5.634458947596275,5.600956089199377,NS
GENE_03031,0.08745593743036828,0.10668252414055544,0.9529183266789675,5.572509057249413,5.485053119819045,5.528781088534229,NS
GENE_03032,-0.04776366360083362,0.33111594840680647,0.9869593401372023,5.54641747567768,5.594181139278514,5.570299307478097,NS
GENE_03033,0.06242942347161495,0.27569974980361905,0.9869593401372023,5.5628059318933785,5.5003765084217635,5.531591220157571,NS
GENE_03034,0.04357265272570743,0.38850118627073826,0.9869593401372023,5.572291540101274,5.528718887375566,5.55050521373842,NS
GENE_03035,0.06514764118535687,0.22856124384965076,0.9869593401372023,5.522382238625805,5.457234597440448,5.489808418033126,NS
GENE_03036,0.0759143284774142,0.14289965638202975,0.969805762381504,5.5475306618802795,5.471616333402865,5.509573497641572,NS
GENE_03037,0.00026593269235863914,0.9960306095067804,0.9997733431489237,5.5485499550973865,5.548284022405028,5.548416988751207,NS
GENE_03038,0.00559605943331043,0.9104222313078977,0.994294140420419,5.5456829291105265,5.540086869677216,5.542884899393871,NS
GENE_03039,-0.045909338964137625,0.36239291296535625,0.9869593401372023,5.56123349942961,5.607142838393748,5.584188168911679,NS
GENE_03040,-0.010248929988751598,0.8437977900320993,0.9921732246245829,5.546783506335038,5.55703243632379,5.551907971329414,NS
GENE_03041,-0.007146310712406567,0.8911898160317631,0.994294140420419,5.565232620901874,5.57237893161428,5.568805776258078,NS
GENE_03042,0.01718859893415381,0.7304926805380632,0.9906007871464777,5.5799845050586665,5.562795906124513,5.571390205591589,NS
GENE_03043,-0.03215280931354858,0.4370968373763443,0.9869593401372023,5.56436244018264,5.596515249496188,5.5804388448394135,NS
GENE_03044,0.05692452856514141,0.3069111597880469,0.9869593401372023,5.5631419723182916,5.50621744375315,5.534679708035721,NS
GENE_03045,-0.0744166761326106,0.2085998362136756,0.9824785051510719,5.524686685269929,5.599103361402539,5.561895023336234,NS
GENE_03046,0.00046334467470909857,0.9922615531910479,0.9997733431489237,5.568409889147505,5.567946544472796,5.56817821681015,NS
GENE_03047,0.029348447547601353,0.5985048932188218,0.9906007871464777,5.580653199477828,5.5513047519302265,5.565978975704027,NS
GENE_03048,-0.03494705574204904,0.39320247825405163,0.9869593401372023,5.564874238759475,5.599821294501524,5.5823477666305,NS
GENE_03049,-0.06806427693835193,0.15945187174440323,0.969805762381504,5.532454612904777,5.600518889843129,5.566486751373953,NS
GENE_03050,0.020109500331587427,0.6965699391125718,0.9906007871464777,5.532393808528974,5.512284308197387,5.522339058363181,NS
GENE_03051,0.008746570048461244,0.8574356474777756,0.9921732246245829,5.528294777071511,5.51954820702305,5.523921492047281,NS
GENE_03052,0.04571089858529387,0.3937483342344604,0.9869593401372023,5.555180218850953,5.5094693202656595,5.532324769558306,NS
GENE_03053,0.06771746973057713,0.17412489441116868,0.969805762381504,5.577905097700652,5.510187627970075,5.544046362835363,NS
GENE_03054,-0.010733294045280672,0.822700388207994,0.9921732246245829,5.556440702953326,5.567173996998607,5.561807349975966,NS
GENE_03055,0.12907478313224452,0.037795218939887174,0.8721583348646612,5.561325752891128,5.432250969758884,5.496788361325006,NS
GENE_03056,-0.01209807169813537,0.818677816942286,0.9921732246245829,5.573235104503063,5.585333176201198,5.57928414035213,NS
GENE_03057,-0.03970975900844298,0.4495133032075962,0.9869593401372023,5.537246966745835,5.576956725754278,5.557101846250056,NS
GENE_03058,0.022318678398957736,0.6974292502050544,0.9906007871464777,5.5387894316616215,5.516470753262664,5.527630092462143,NS
GENE_03059,-0.038733587458242624,0.3852040040761146,0.9869593401372023,5.555965450150691,5.594699037608934,5.575332243879813,NS
GENE_03060,-0.005949234645718171,0.911729674470887,0.994294140420419,5.56505610277446,5.5710053374201784,5.568030720097319,NS
GENE_03061,0.12110675291411876,0.020724590496845656,0.7661285499421239,5.5643340567237445,5.443227303809626,5.503780680266685,NS
GENE_03062,-0.059052917318584974,0.20514113617112872,0.9819741088303625,5.561412553157354,5.620465470475939,5.590939011816647,NS
GENE_03063,-0.021840559863541387,0.6559995857451842,0.9906007871464777,5.539988987850195,5.561829547713736,5.550909267781965,NS
GENE_03064,-0.06008522657564708,0.21586151795460226,0.9869593401372023,5.5360358131369845,5.5961210397126315,5.5660784264248075,NS
GENE_03065,0.022368103633175096,0.6836770534287483,0.9906007871464777,5.560723165644053,5.5383550620108775,5.549539113827465,NS
GENE_03066,0.02644603543484081,0.6439185562082714,0.9906007871464777,5.5573321392470225,5.530886103812182,5.544109121529602,NS
GENE_03067,-0.038296292388055875,0.4491857118041279,0.9869593401372023,5.571636646484287,5.609932938872343,5.590784792678315,NS
GENE_03068,-0.013699623195051913,0.791042223052847,0.9921732246245829,5.540210763224186,5.553910386419238,5.547060574821712,NS
GENE_03069,0.13669514294218654,0.008655050433562418,0.5756034902015219,5.589147762760613,5.452452619818427,5.520800191289521,NS
GENE_03070,0.043839548583384236,0.4282569000690521,0.9869593401372023,5.576604764006239,5.532765215422855,5.554684989714547,NS
GENE_03071,0.14203439844603327,0.006569161188482208,0.48105548863125486,5.531463378633433,5.389428980187399,5.460446179410416,NS
GENE_03072,-0.18676698151879378,0.0004959264486758123,0.07125380009709946,5.534460611687304,5.721227593206097,5.6278441024467005,NS
GENE_03073,0.01902680978501703,0.716537379764234,0.9906007871464777,5.548246439460103,5.529219629675086,5.538733034567594,NS
GENE_03074,-0.025448926689821683,0.6393337254726043,0.9906007871464777,5.573935010549281,5.599383937239103,5.586659473894192,NS
GENE_03075,0.019778134392021585,0.7029672308432671,0.9906007871464777,5.549664707397894,5.529886573005872,5.539775640201883,NS
GENE_03076,0.11808686837069349,0.0437099912022327,0.8809902120693369,5.583032581714614,5.46494571334392,5.523989147529267,NS
GENE_03077,0.0036062088765698164,0.9374980571049942,0.9964693984806059,5.535139826471114,5.531533617594544,5.5333367220328284,NS
GENE_03078,0.02105603011324586,0.6699621515730895,0.9906007871464777,5.5434627768649545,5.522406746751709,5.532934761808331,NS
GENE_03079,0.037698483377346825,0.45938724037075096,0.9869593401372023,5.55383677572754,5.516138292350194,5.5349875340388675,NS
GENE_03080,0.09022344971323548,0.07255653808656298,0.9116174312514747,5.565584644781784,5.475361195068548,5.520472919925166,NS
GENE_03081,0.03917504209503786,0.4620914542631453,0.9869593401372023,5.53451411870736,5.495339076612322,5.514926597659841,NS
GENE_03082,0.006200112669606739,0.9098466305964512,0.994294140420419,5.564235097106999,5.558034984437392,5.561135040772196,NS
GENE_03083,-0.057247636083126885,0.24062366869895874,0.9869593401372023,5.531190363849839,5.588437999932966,5.559814181891403,NS
GENE_03084,0.03989406421956243,0.427123291555094,0.9869593401372023,5.570967113839015,5.531073049619453,5.551020081729234,NS
GENE_03085,-0.03875826742611643,0.47823184055849116,0.9870230653993868,5.559836904827905,5.598595172254021,5.579216038540963,NS
GENE_03086,0.025665506987145648,0.5950034606799086,0.9906007871464777,5.517162969624317,5.491497462637171,5.504330216130744,NS
GENE_03087,0.08998767887356163,0.12601871497169317,0.9604794630325862,5.557980936131314,5.467993257257753,5.512987096694534,NS
GENE_03088,0.001340495126501473,0.979845390387751,0.9997733431489237,5.585271082303926,5.5839305871774245,5.584600834740675,NS
GENE_03089,-0.058549568557351606,0.237762051409508,0.9869593401372023,5.551051851227743,5.609601419785094,5.5803266355064185,NS
GENE_03090,-0.015442713181007761,0.7517281421494375,0.9906007871464777,5.541871775139824,5.557314488320832,5.549593131730328,NS
GENE_03091,0.032495466611911716,0.5409844514920821,0.9906007871464777,5.536175455160631,5.503679988548719,5.519927721854675,NS
GENE_03092,0.022314395635403272,0.7055654458193835,0.9906007871464777,5.557253788708665,5.5349393930732615,5.546096590890963,NS
GENE_03093,0.05561168263493155,0.3023455029439732,0.9869593401372023,5.58655423876594,5.530942556131008,5.558748397448474,NS
GENE_03094,0.07804522041718887,0.10314830877408729,0.9495609568779914,5.580818333175882,5.502773112758693,5.541795722967288,NS
GENE_03095,-0.0038440488311239918,0.9329437967241277,0.9964658026728513,5.534026284218771,5.537870333049895,5.5359483086343335,NS
GENE_03096,0.05907524645290607,0.32038936376649624,0.9869593401372023,5.552799568300054,5.493724321847148,5.523261945073601,NS
GENE_03097,-0.038323412346436214,0.49961281468108065,0.9906007871464777,5.570642889844981,5.608966302191417,5.589804596018199,NS
GENE_03098,-0.05497250274079235,0.2731155996484202,0.9869593401372023,5.541493140962766,5.596465643703558,5.568979392333162,NS
GENE_03099,0.015681628330264097,0.7666140851150196,0.991262985535964,5.552349873931334,5.53666824560107,5.544509059766202,NS
